"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Percentage","Flag Codes","Flags"
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","USA","United States","2021","2021",107.6,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","USA","United States","2010","2010",3097.4,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","USA","United States","2012","2012",3042.1,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","USA","United States","2013","2013",3012.5,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","USA","United States","2014","2014",2876,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","USA","United States","2015","2015",3020.4,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","USA","United States","2016","2016",3287,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","USA","United States","2017","2017",2950.6,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","USA","United States","2018","2018",3042.1,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","USA","United States","2019","2019",3163.8,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","USA","United States","2020","2020",2384.7,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","USA","United States","2021","2021",2831.1,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","CHL","Chile","2010","2010",145121,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","CHL","Chile","2011","2011",191891,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","CHL","Chile","2012","2012",222173,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","CHL","Chile","2013","2013",266335,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","CHL","Chile","2014","2014",332095,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","CHL","Chile","2015","2015",361103,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","CHL","Chile","2016","2016",448912,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","CHL","Chile","2017","2017",573207,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","CHL","Chile","2018","2018",449349,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","CHL","Chile","2019","2019",546851,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","CHL","Chile","2020","2020",400101,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","CHL","Chile","2021","2021",532891,"P","Provisional value"
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","CHL","Chile","2010","2010",8.5,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","CHL","Chile","2011","2011",11.1,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","CHL","Chile","2012","2012",12.7,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","CHL","Chile","2013","2013",15.1,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","CHL","Chile","2014","2014",18.7,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","CHL","Chile","2015","2015",20.1,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","CHL","Chile","2016","2016",24.7,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","CHL","Chile","2017","2017",31.1,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","CHL","Chile","2018","2018",24,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","CHL","Chile","2019","2019",28.6,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","CHL","Chile","2020","2020",20.6,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","CHL","Chile","2021","2021",27.1,"P","Provisional value"
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","CHL","Chile","2011","2011",2702.7,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","CHL","Chile","2012","2012",2885.4,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","CHL","Chile","2013","2013",2296,"B","Break"
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","CHL","Chile","2014","2014",1976.8,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","CHL","Chile","2017","2017",2536.3,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","EST","Estonia","2015","2015",61542,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","EST","Estonia","2016","2016",65627,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","EST","Estonia","2017","2017",63915,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","EST","Estonia","2018","2018",66548,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","EST","Estonia","2019","2019",67415,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","EST","Estonia","2020","2020",67140,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","EST","Estonia","2015","2015",46.8,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","EST","Estonia","2016","2016",49.9,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","EST","Estonia","2017","2017",48.5,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","EST","Estonia","2018","2018",50.3,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","EST","Estonia","2019","2019",50.8,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","EST","Estonia","2020","2020",50.5,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","EST","Estonia","2015","2015",3846.4,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","EST","Estonia","2016","2016",3645.9,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","EST","Estonia","2017","2017",3550.8,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","EST","Estonia","2018","2018",3697.1,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","EST","Estonia","2019","2019",3548.2,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","EST","Estonia","2020","2020",3357,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","ISR","Israel","2010","2010",138019,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","ISR","Israel","2011","2011",152801,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","ISR","Israel","2012","2012",221800,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","ISR","Israel","2013","2013",245617,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","ISR","Israel","2014","2014",263503,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","ISR","Israel","2015","2015",291690,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","ISR","Israel","2016","2016",311201,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","ISR","Israel","2017","2017",334503,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","ISR","Israel","2018","2018",413821,"B","Break"
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","ISR","Israel","2019","2019",429872,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","ISR","Israel","2020","2020",429699,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","ISR","Israel","2021","2021",440840,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","ISR","Israel","2010","2010",18.1,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","ISR","Israel","2011","2011",19.7,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","ISR","Israel","2012","2012",28,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","ISR","Israel","2013","2013",30.5,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","ISR","Israel","2014","2014",32.1,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","ISR","Israel","2015","2015",34.8,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","ISR","Israel","2016","2016",36.4,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","ISR","Israel","2017","2017",38.4,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","ISR","Israel","2018","2018",46.6,"B","Break"
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","ISR","Israel","2019","2019",47.5,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","ISR","Israel","2020","2020",46.6,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","ISR","Israel","2021","2021",47.1,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","ISR","Israel","2010","2010",8118.8,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","ISR","Israel","2011","2011",7276.2,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","ISR","Israel","2012","2012",8530.8,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","ISR","Israel","2013","2013",9446.8,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","ISR","Israel","2014","2014",8234.5,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","ISR","Israel","2015","2015",8334,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","ISR","Israel","2016","2016",6915.6,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","ISR","Israel","2017","2017",7117.1,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","ISR","Israel","2018","2018",8621.3,"B","Break"
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","ISR","Israel","2019","2019",9146.2,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","ISR","Israel","2020","2020",8425.5,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","ISR","Israel","2021","2021",8816.8,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","SVN","Slovenia","2010","2010",48904,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","SVN","Slovenia","2011","2011",64563,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","SVN","Slovenia","2012","2012",68231,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","SVN","Slovenia","2013","2013",74578,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","SVN","Slovenia","2014","2014",76062,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","SVN","Slovenia","2015","2015",87414,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","SVN","Slovenia","2016","2016",107161,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","SVN","Slovenia","2017","2017",127641,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","SVN","Slovenia","2018","2018",144631,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","SVN","Slovenia","2019","2019",167221,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","NOMBRENB","Number","SVN","Slovenia","2020","2020",167188,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","SVN","Slovenia","2010","2010",23.9,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","SVN","Slovenia","2011","2011",31.5,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","SVN","Slovenia","2012","2012",33.2,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","SVN","Slovenia","2013","2013",36.2,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","SVN","Slovenia","2014","2014",36.9,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","SVN","Slovenia","2015","2015",42.4,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","SVN","Slovenia","2016","2016",51.9,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","SVN","Slovenia","2017","2017",61.8,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","SVN","Slovenia","2018","2018",69.7,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","SVN","Slovenia","2019","2019",80.1,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","RTOINPNB","Per 1 000 population","SVN","Slovenia","2020","2020",79.5,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","SVN","Slovenia","2010","2010",3056.5,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","SVN","Slovenia","2011","2011",3586.8,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","SVN","Slovenia","2012","2012",3790.6,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","SVN","Slovenia","2013","2013",3925.2,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","SVN","Slovenia","2014","2014",4003.3,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","SVN","Slovenia","2015","2015",4600.7,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","SVN","Slovenia","2016","2016",4659.2,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","SVN","Slovenia","2017","2017",5318.4,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","SVN","Slovenia","2018","2018",5785.2,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","SVN","Slovenia","2019","2019",6431.6,,
"DGTSMREX","Magnetic Resonance Imaging exams, total","PERMACNB","Per scanner","SVN","Slovenia","2020","2020",5971,,
"DGTSCTHO","Computed Tomography exams, in hospitals","NOMBRENB","Number","AUS","Australia","2010","2010",160476,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","NOMBRENB","Number","AUS","Australia","2011","2011",174108,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","NOMBRENB","Number","AUS","Australia","2012","2012",198311,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","NOMBRENB","Number","AUS","Australia","2013","2013",224918,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","NOMBRENB","Number","AUS","Australia","2014","2014",242529,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","NOMBRENB","Number","AUS","Australia","2015","2015",264189,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","NOMBRENB","Number","AUS","Australia","2016","2016",278533,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","NOMBRENB","Number","AUS","Australia","2017","2017",308161,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","NOMBRENB","Number","AUS","Australia","2018","2018",334209,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","NOMBRENB","Number","AUS","Australia","2019","2019",351130,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","NOMBRENB","Number","AUS","Australia","2020","2020",356670,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","NOMBRENB","Number","AUS","Australia","2021","2021",396230,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2010","2010",7.3,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2011","2011",7.8,"D","Difference in methodology"
"DGTSCTHO","Computed Tomography exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2012","2012",8.7,"D","Difference in methodology"
